url,Author,Title,Date,date_clean
https://www.texastribune.org/2018/10/28/austin-water-boil-notice-lifted-after-seven-days/,CARLOS ANCHONDO,Austin lifts city-wide boil water notice,"OCT. 28, 2018",2018-10-28
https://www.texastribune.org/2018/10/31/ted-cruz-beto-orourke-poll-uttyler-texas/,MATT ZDUN,"Ted Cruz’s lead over Beto O’Rourke narrows to 3.6, UT-Tyler poll says","OCT. 31, 2018",2018-10-31
https://www.texastribune.org/2018/10/29/lawyers-charles-schwertner-say-they-have-proof-his-phone-didnt-send-ex/,SHANNON NAJMABADI,Lawyers for state Sen. Charles Schwertner say forensic review proves explicit texts didn't come from his phone,"OCT. 29, 2018",2018-10-29
https://www.texastribune.org/2018/10/24/texas-values-collide-fight-over-houston-dallas-bullet-train/,BRANDON FORMBY,Texas values collide in fight over Houston-Dallas high speed rail,"OCT. 24, 2018",2018-10-24
https://www.texastribune.org/2018/10/31/how-fix-affordable-housing-texas-texans/,ALEX SAMUELS,"How to fix affordable housing in Texas, by Texans","OCT. 31, 2018",2018-10-31
https://www.texastribune.org/2018/10/26/army-corps-texas-officials-propose-hurricane-protection-plan-houston/,KIAH COLLIER,"Army Corps, Texas officials propose sweeping hurricane protection plan","OCT. 26, 2018",2018-10-26
https://www.texastribune.org/2018/10/25/texas-doctors-seek-more-opioid-addiction-treatment-options-under-medic/,MARISSA EVANS,Texas doctors seek more opioid addiction treatment options under Medicaid,"OCT. 25, 2018",2018-10-25
https://www.texastribune.org/2018/10/31/texas-subsidized-child-care/,ALLYSON WALLER,Over a million Texas children could qualify for subsidized child care — but less than 10 percent of them receive it,"OCT. 31, 2018",2018-10-31
https://www.texastribune.org/2018/11/01/14th-amendment-undocumented-immigrants-citizenship-texas/,HANNAH WILEY,Undocumented immigrants say a better life – not children's citizenship – the main reason they come to Texas,"NOV. 1, 2018",2018-11-01
https://www.texastribune.org/2018/10/31/ut-tt-poll-texans-say-immigration-border-security-top-issues/,ROSS RAMSEY,"Texans’ top issues facing the state? Immigration and border security, according to the UT/TT poll","OCT. 31, 2018",2018-10-31
https://www.texastribune.org/2018/10/26/migrant-mother-denied-surgery-scar-ice-detention/,HANNAH WILEY,"After ICE detained this migrant in Texas, her C-section scar ripped open and she was denied surgery for 4 months","OCT. 26, 2018",2018-10-26
https://www.texastribune.org/2018/10/25/uh-and-unt-hsc-given-go-ahead-open-medical-schools/,SHANNON NAJMABADI,Texas higher education board approves medical schools for University of Houston and UNT Health Science Center,"OCT. 25, 2018",2018-10-25
https://www.texastribune.org/2018/10/31/prominent-attorney-tony-buzbee-says-hes-running-houston-mayor/,SHANNON NAJMABADI,"Boisterous attorney, political donor Tony Buzbee says he’s running for Houston mayor in 2019","OCT. 31, 2018",2018-10-31
https://www.texastribune.org/2018/10/30/honduran-migrant-caravan-border-trump-threats/,JAY ROOT,Honduran migrants following the caravan continue on despite Donald Trump’s threats,"OCT. 30, 2018",2018-10-30
https://www.texastribune.org/2022/09/06/glenn-hegar-comptroller-texas-election/,KAREN BROOKS HARPER,Comptroller Glenn Hegar is reminding voters he’s a Republican ahead of his November election,"SEPT. 6, 2022",2022-09-06
https://www.texastribune.org/2022/09/06/texas-2022-election-greg-abbott-beto-orourke/,PATRICK SVITEK,"Not so fast: Greg Abbott, Texas Republicans face a complex election landscape after abortion ruling, Uvalde shooting","SEPT. 6, 2022",2022-09-06
https://www.texastribune.org/2022/09/01/greg-abbott-beto-orourke-debate/,PATRICK SVITEK,"Gov. Greg Abbott, Beto O’Rourke agree to debate Sept. 30 in Edinburg","SEPT. 1, 2022",2022-09-01
https://www.texastribune.org/2022/09/02/beto-orourke-rural-texas/,PATRICK SVITEK,Beto O’Rourke confronts a formidable GOP firewall as he woos rural Texans,"SEPT. 2, 2022",2022-09-02
https://www.texastribune.org/2022/09/06/texas-abbott-grid-fall/,MITCHELL FERMAN,"Gov. Greg Abbott touts Texas power grid’s readiness heading into fall, election season","SEPT. 6, 2022",2022-09-06
https://www.texastribune.org/2022/09/07/texas-eddie-lucio-dan-patrick-endorsement/,PATRICK SVITEK,Democratic state Sen. Eddie Lucio Jr. endorses Republican Lt. Gov. Dan Patrick for reelection,"SEPT. 7, 2022",2022-09-07
https://www.texastribune.org/series/texas-2022-election-voting/?page=7,PATRICK SVITEK,Texas 2022 Elections,BY PATRICK SVITEK,
https://www.texastribune.org/2022/09/02/beto-orourke-ad-buy-texas-governor/,PATRICK SVITEK,Beto O’Rourke to lay down initial $10 million on fall TV ads,"SEPT. 2, 2022",2022-09-02
https://www.texastribune.org/2022/09/04/glen-whitley-mike-collier-dan-patrick/,SNEHA DEY,Two Republican foes of Dan Patrick support Democrat Mike Collier for lieutenant governor,"SEPT. 4, 2022",2022-09-04
https://www.texastribune.org/2022/09/04/greg-abbott-beto-orourke-defund-police/,SNEHA DEY,Greg Abbott to launch television ad targeting Beto O’Rourke over police funding,"SEPT. 4, 2022",2022-09-04
https://www.texastribune.org/2022/09/01/liz-cheney-texas-tribune-festival/,EVAN SMITH,T-Squared: Liz Cheney will close #TribFest22,"SEPT. 1, 2022",2022-09-01
https://www.texastribune.org/2022/09/06/ted-cruz-gay-marriage-bill/,STEPHEN NEUKAM,Ted Cruz says he will vote against bill to codify same-sex marriage protections,"SEPT. 6, 2022",2022-09-06
https://www.texastribune.org/2022/09/05/alamo-abortion-clinic-moving/,JINITZAIL HERNÁNDEZ,"Video: As San Antonio abortion clinic closes, its director worries about who is left behind","SEPT. 5, 2022",2022-09-05
https://www.texastribune.org/2022/09/02/tribcast-abbott-orourke/,MATTHEW WATKINS,TribCast: Greg Abbott and Beto O’Rourke enter the homestretch,"SEPT. 2, 2022",2022-09-02
https://www.texastribune.org/2022/09/02/texas-state-board-social-studies-review/,BRIAN LOPEZ,Conservative backlash pushes Texas social studies curriculum review to 2025,"SEPT. 2, 2022",2022-09-02
https://www.texastribune.org/2022/09/01/texas-oath-keepers-kellye-sorelle/,JOLIE MCCULLOUGH,"Texan Kellye SoRelle, lawyer for Oath Keepers, is charged in Jan. 6 insurrection","SEPT. 1, 2022",2022-09-01
https://www.texastribune.org/2022/09/07/texas-oath-keepers-adl/,SNEHA DEY,"Two constables, four police chiefs and over 3,000 other Texans were members of the Oath Keepers, report says","SEPT. 7, 2022",2022-09-07
https://www.texastribune.org/2022/08/31/greg-abbott-assault-rifle-raise-age/,SNEHA DEY,Abbott says raising the age to buy an assault-style rifle is “unconstitutional” based on recent court rulings,"AUG. 31, 2022",2022-08-31
https://www.texastribune.org/2022/09/02/texas-migrant-bus-cost/,STEPHEN NEUKAM,Gov. Greg Abbott’s migrant busing program is what asylum advocates wanted all along,"SEPT. 2, 2022",2022-09-02
https://www.texastribune.org/2022/09/06/tceq-microplastics-nurdle-pollution/,ERIN DOUGLAS,Texas regulators proposed cracking down on harmful plastic “nurdles” — and then changed their minds,"SEPT. 6, 2022",2022-09-06
https://www.texastribune.org/2022/08/31/texas-austin-homeless-camping-ban/,LUCY TOMPKINS,Austin voters banned homeless people from camping in public spaces. The city is creating housing for them but not fast enough.,"AUG. 31, 2022",2022-08-31
https://www.texastribune.org/2022/09/02/va-abortions-veterans-texas/,ALLISON P. ERICKSON,Veterans Affairs says it will provide abortions — even in Texas,"SEPT. 2, 2022",2022-09-02
https://www.texastribune.org/2022/09/07/texas-hemp-drought-agriculture/,SNEHA DEY,Hemp was supposed to save Texas farmers during a drought. It hasn’t yet.,"SEPT. 7, 2022",2022-09-07
https://www.texastribune.org/2022/09/01/texas-housing-market-cooling/,JOSHUA FECHTER,Texas’ housing market shows signs of cooling down after the pandemic drove it to new heights,"SEPT. 1, 2022",2022-09-01
https://www.texastribune.org/2022/08/31/in-god-we-trust-texas-schools/,WILLIAM MELHADO,A conservative school district and Texas lawmaker try to outmaneuver efforts to subvert “In God We Trust” law,"AUG. 31, 2022",2022-08-31
https://www.texastribune.org/2022/08/31/texas-12-million-migrant-busing-program/,POOJA SALHOTRA,Gov. Greg Abbott’s migrant busing program costs Texas $12 million,"AUG. 31, 2022",2022-08-31
https://www.texastribune.org/2022/08/31/texas-drought-cotton-farming-economy/,JAYME LOZANO,Texas’ cotton industry is facing its worst harvest in years — costing the state more than $2 billion,"AUG. 31, 2022",2022-08-31
https://www.texastribune.org/2022/09/02/texas-oil-epa-export-terminal-corpus-christi/,ERIN DOUGLAS,"EPA reverses course, rejects permit for massive oil exporting project offshore from Corpus Christi","SEPT. 2, 2022",2022-09-02
https://www.texastribune.org/2022/09/07/texas-HIV-ACA-lawsuit/,ELEANOR KLIBANOFF,"Religious employers need not cover PrEP in their health plans, federal judge rules","SEPT. 7, 2022",2022-09-07
https://www.texastribune.org/2022/09/03/migrants-drown-crossing-rio-grande/,WILLIAM MELHADO,Authorities report nine drowning victims after deadly Rio Grande crossing,"SEPT. 3, 2022",2022-09-03
https://www.texastribune.org/2022/09/03/emergency-contraception-access-rape-victim-abbott/,WILLIAM MELHADO,Gov. Greg Abbott said rape victims can take Plan B. But emergency contraception isn’t widely available for the state’s poorest people.,"SEPT. 3, 2022",2022-09-03
https://www.texastribune.org/2022/09/01/texas-heat-index-study/,ALLISON P. ERICKSON,"Texas’ heat index could reach 125 degrees over the next 30 years, study finds","SEPT. 1, 2022",2022-09-01
https://www.texastribune.org/2022/08/31/texas-migrant-buses-chicago-lori-lightfoot/,WILLIAM MELHADO,Chicago Mayor Lori Lightfoot’s office calls Gov. Greg Abbott’s migrant busing strategy “racist”,"AUG. 31, 2022",2022-08-31
https://www.texastribune.org/2022/09/02/texas-wastewater-oil-gas-reuse/,INSIDE CLIMATE NEWS,"Texas’ oil and gas industry will produce “massive amount” of toxic wastewater with few reuse options, study finds","SEPT. 2, 2022",2022-09-02
https://www.texastribune.org/2022/09/01/texas-daca-undocumented-court-ruling/,URIEL J. GARCÍA,"With a court ruling looming, young Texas immigrants prepare for the possible end of DACA","SEPT. 1, 2022",2022-09-01
https://www.texastribune.org/2022/09/06/uvalde-school-shooting-dps-investigation/,WILLIAM MELHADO,Five Department of Public Safety officers face a formal investigation over Uvalde shooting response,"SEPT. 6, 2022",2022-09-06
https://www.texastribune.org/2022/09/07/uvalde-first-day-of-school/,BRIAN LOPEZ,“I’m scared that it might happen again”: Uvalde parents send their kids back to school,"SEPT. 7, 2022",2022-09-07
https://www.texastribune.org/2022/09/02/migrants-death-rio-grande-texas/,THE WASHINGTON POST,Eight migrants dead after dozens swept downriver along Rio Grande,"SEPT. 2, 2022",2022-09-02
https://www.texastribune.org/2022/09/06/texas-state-police-uvalde-shooting/,LOMI KRIEL,91 Texas state troopers responded to the Uvalde massacre. Their bosses have deflected scrutiny and blame.,"SEPT. 6, 2022",2022-09-06
https://www.texastribune.org/2022/09/05/rio-grande-valley-school-ratings/,BRIAN LOPEZ,High-poverty schools struggle to earn Texas’ highest rating. Some in the Rio Grande Valley break that trend.,"SEPT. 5, 2022",2022-09-05
https://www.texastribune.org/2022/09/06/uvalde-back-to-school/,EVAN L’ROY,Photos from Uvalde: How a grief-stricken community prepared to send its children back to school,"SEPT. 6, 2022",2022-09-06
https://www.texastribune.org/topics/energy/?page=2,PERLA TREVIZO,Energy,"BY PERLA TREVIZO, THE TEXAS TRIBUNE AND PROPUBLICA, AND MIKE HIXENBAUGH, NBC NEWS",
https://www.texastribune.org/2022/09/08/texas-voting-elections-2022/,MARÍA MÉNDEZ,Here’s how to vote in Texas’ Nov. 8 midterm elections,"SEPT. 8, 2022",2022-09-08
https://www.texastribune.org/2022/09/15/texas-elections-2022/,EMMA WILLIAMS,"Why does Texas have so many elections, and why do few people vote in them?","SEPT. 15, 2022",2022-09-15
https://www.texastribune.org/2022/09/09/greg-abbott-beto-orourke-tv-ads/,PATRICK SVITEK,Mysterious group targeting Gov. Greg Abbott reserves $6 million in TV ads ahead of November election,"SEPT. 9, 2022",2022-09-09
https://www.texastribune.org/2022/09/14/texas-true-the-vote-lawsuit-konnech/,NATALIA CONTRERAS,"Lawsuit alleges Texas’ True the Vote hacked data and targeted small election vendor with racist, defamatory campaign","SEPT. 14, 2022",2022-09-14
https://www.texastribune.org/2022/09/15/ken-paxton-securities-fraud-deposition/,JAMES BARRAGÁN,Texas AG Ken Paxton could be deposed about securities fraud accusations after election,"SEPT. 15, 2022",2022-09-15
https://www.texastribune.org/2022/09/14/greg-abbott-beto-orourke-texas-gubernatorial-poll/,PATRICK SVITEK,Gov. Greg Abbott leads Beto O’Rourke by 5 percentage points in new poll,"SEPT. 14, 2022",2022-09-14
https://www.texastribune.org/2022/09/08/texas-lieutenant-governor-2022-mike-collier-dan-patrick/,PATRICK SVITEK,Democrat Mike Collier embraces his GOP past as he tries to unseat Lt. Gov. Dan Patrick,"SEPT. 8, 2022",2022-09-08
https://www.texastribune.org/2022/09/15/texas-statewide-elected-officials-definition/,MARÍA MÉNDEZ,"Comptroller, railroad commissioner, lieutenant governor: What do Texas state officials actually do?","SEPT. 15, 2022",2022-09-15
https://www.texastribune.org/2022/09/12/texas-border-security-democrats/,JAMES BARRAGÁN,"Along the Texas-Mexico border, GOP enthusiasm mounts as Democrats defect over immigration concerns","SEPT. 12, 2022",2022-09-12
https://www.texastribune.org/2022/09/16/tribcast-texas-hispanic-vote/,MATTHEW WATKINS,TribCast: The impact of Texas’ changing demographics on elections,"SEPT. 16, 2022",2022-09-16
https://www.texastribune.org/2022/09/09/tribcast-disasters-community-colleges/,MATTHEW WATKINS,TribCast: The enduring mental health toll of Texas natural disasters,"SEPT. 9, 2022",2022-09-09
https://www.texastribune.org/2022/09/16/texas-uvalde-shooting-political-activism/,URIEL J. GARCÍA,“It needs to stop”: Mass shooting sparks a wave of political activism in Uvalde,"SEPT. 16, 2022",2022-09-16
https://www.texastribune.org/2022/09/14/maternal-mortality-data-texas/,JESUS VIDALES,Delayed: Mandatory maternal mortality rate data won’t be ready for Texas lawmakers in time for 2023 session,"SEPT. 16, 2022",2022-09-16
https://www.texastribune.org/2022/09/09/synagogues-security-texas/,OLIVIA YARVIS,Watch: North Texas synagogues continue to fortify after Colleyville hostage incident in January,"SEPT. 9, 2022",2022-09-09
https://www.texastribune.org/2022/09/16/mayra-flores-aron-pena/,PATRICK SVITEK,District director for U.S. Rep. Mayra Flores resigns amid sexual harassment allegations,"SEPT. 16, 2022",2022-09-16
https://www.texastribune.org/organizations/us-census-bureau/,BRIAN LOPEZ,U.S. Census Bureau,BY BRIAN LOPEZ,
https://www.texastribune.org/2022/09/15/texas-disability-issues-forum-live-2022/,TEXAS TRIBUNE STAFF,Watch: Candidates for statewide offices discuss disability issues,"SEPT. 19, 2022",2022-09-19
https://www.texastribune.org/2022/09/15/texas-demographics-census-2021/,ALEXA URA,"Hispanic Texans may now be the state’s largest demographic group, new census data shows","SEPT. 15, 2022",2022-09-15
https://www.texastribune.org/topics/87th-legislative-session/,POOJA SALHOTRA,87th Legislative Session,BY POOJA SALHOTRA,
https://www.texastribune.org/2022/09/14/texas-railroad-strike-supply-chain/,MITCHELL FERMAN,Key Texas industries could face bottlenecks over railroad labor dispute,"SEPT. 14, 2022",2022-09-14
https://www.texastribune.org/2022/09/13/texas-personhood-laws-abortion-law/,POOJA SALHOTRA,Does a fetus count in the carpool lane? Texas’ abortion law creates new questions about legal personhood,"SEPT. 13, 2022",2022-09-13
https://www.texastribune.org/2022/09/13/ken-starr-dead-baylor-clinton/,STEPHEN NEUKAM,"Ken Starr, former Baylor president and Clinton investigator, dies at 76","SEPT. 13, 2022",2022-09-13
https://www.texastribune.org/2022/09/08/uvalde-shooting-gang-abbott-dps/,WILLIAM MELHADO,Gov. Greg Abbott deploys state troopers to “anti-gang effort” in Uvalde after two juveniles are injured in shooting,"SEPT. 8, 2022",2022-09-08
https://www.texastribune.org/2022/09/08/mental-health-climate-anxiety/,MARÍA MÉNDEZ,How to care for your mental health in the age of climate change and worsening natural disasters,"SEPT. 8, 2022",2022-09-08
https://www.texastribune.org/2022/09/13/greg-abbott-student-loan-joe-biden/,MATTHEW CHOI,Gov. Greg Abbott demands Biden pull his student loan relief plan,"SEPT. 13, 2022",2022-09-13
https://www.texastribune.org/2022/09/14/teacher-shortage-photos/,LAUREN WITTE,Photos: What Texas’ educator shortage looks like for one pre-K teacher,"SEPT. 14, 2022",2022-09-14
https://www.texastribune.org/2022/09/15/greg-abbott-texas-kamala-harris-migrant-bus/,STEPHEN NEUKAM,Fight over border security escalates after governors send migrants to Kamala Harris’ home and Martha’s Vineyard,"SEPT. 15, 2022",2022-09-15
https://www.texastribune.org/2022/09/12/health-care-desert-west-texas/,JAYME LOZANO,“God bless you for being here”: A new West Texas clinic revives health care options in a rural community,"SEPT. 12, 2022",2022-09-12
https://www.texastribune.org/2022/09/11/uvalde-shooting-texas-dps-steve-mccraw/,SNEHA DEY,Texas DPS director says he wishes his agency had taken control over the police response to the Uvalde shooting,"SEPT. 11, 2022",2022-09-11
https://www.texastribune.org/2022/09/14/uvalde-parents-ted-cruz-gun-control/,MATTHEW CHOI,"Parents of Uvalde shooting victim urge Ted Cruz to support gun control, to no avail","SEPT. 14, 2022",2022-09-14
https://www.texastribune.org/2022/09/15/george-floyd-texas-pardon/,WILLIAM MELHADO,Texas board rejects posthumous pardon for George Floyd — after recommending one to Greg Abbott,"SEPT. 15, 2022",2022-09-15
https://www.texastribune.org/2022/09/12/texas-a-m-lawsuit-diversity-discrimination/,KATE MCGEE,"In lawsuit, UT-Austin professor accuses Texas A&M faculty program of discriminating against white and Asian men","SEPT. 12, 2022",2022-09-12
https://www.texastribune.org/2022/09/08/charles-butt-teacher-survey/,BRIAN LOPEZ,"Politics and pandemic are driving Texas teachers to consider quitting, survey finds","SEPT. 8, 2022",2022-09-08
https://www.texastribune.org/2022/09/09/texas-trans-investgations/,THE WASHINGTON POST,Mom says trans eighth grader was questioned by Texas investigator at school,"SEPT. 9, 2022",2022-09-09
https://www.texastribune.org/2022/09/09/tesla-lithium-hydroxide-refinery-chapter-313/,WILLIAM MELHADO,Tesla among surge of companies rushing to take advantage of Texas’ expiring tax incentive program,"SEPT. 9, 2022",2022-09-09
https://www.texastribune.org/2022/09/08/texas-health-department-commissioner/,WILLIAM MELHADO,Top Texas health official who led response to coronavirus pandemic is retiring,"SEPT. 8, 2022",2022-09-08
https://www.texastribune.org/2022/09/16/texas-trans-teens-investigation-child-abuse/,ELEANOR KLIBANOFF,Texas’ child welfare agency blocked from investigating many more parents of trans teens,"SEPT. 16, 2022",2022-09-16
https://www.texastribune.org/2022/09/12/texas-customs-border-protection-twitter-deactivate/,EL PASO MATTERS,U.S. border agency deactivates regional Twitter account that promoted homophobic tweet,"SEPT. 12, 2022",2022-09-12
https://www.texastribune.org/2022/09/16/migrants-texas-massachusetts-ron-desantis/,WILLIAM MELHADO,Migrants in San Antonio lured onto Massachusetts flights with false promises of housing and jobs,"SEPT. 16, 2022",2022-09-16
https://www.texastribune.org/2022/09/09/texas-busing-migrants-dc-emergency/,STEPHEN NEUKAM,"Washington, D.C., mayor declares public health emergency over Texas’ migrant busing","SEPT. 9, 2022",2022-09-09
https://www.texastribune.org/2022/09/15/texas-pollution-tceq-air-alliance-website/,INSIDE CLIMATE NEWS,Website aims to make pollution permit information more accessible in Houston,"SEPT. 15, 2022",2022-09-15
https://www.texastribune.org/2022/09/12/texas-juvenile-prisons-crisis/,JOLIE MCCULLOUGH,"In Texas youth prisons, children trapped in their cells use water bottles and lunch trays for toilets","SEPT. 12, 2022",2022-09-12
https://www.texastribune.org/2022/09/09/texas-community-college-funding/,KATE MCGEE,Texas could tie community college funding to student outcomes,"SEPT. 9, 2022",2022-09-09
https://www.texastribune.org/2022/09/13/environment-democracy-law-new-reporters/,SEWELL CHAN,"T-Squared: Three reporters are joining us to cover law, democracy and environment","SEPT. 13, 2022",2022-09-13
https://www.texastribune.org/2022/09/09/uvalde-shooting-texas-dps-steve-mccraw/,ZACH DESPART,DPS Director Steve McCraw tells CNN he’ll resign if troopers had “any culpability” in delayed Uvalde shooting response,"SEPT. 9, 2022",2022-09-09
https://www.texastribune.org/2022/09/14/texas-operation-lone-star-deployments/,JAMES BARRAGÁN,Texas reduces National Guard members deployed to Operation Lone Star border mission,"SEPT. 14, 2022",2022-09-14
https://www.texastribune.org/topics/health-care/?page=3,PUBLIC HEALTH WATCH,Health care,"BY KIM KRISBERG AND DAVID LEFFLER, PUBLIC HEALTH WATCH",
https://www.texastribune.org/2022/09/08/texas-climate-change-mental-health/,ERIN DOUGLAS,"“It’s destroying me”: Storm after storm, climate change increases strain on Texans’ mental health","SEPT. 8, 2022",2022-09-08
https://www.texastribune.org/series/fellows/?page=29&utm_source=Fellowship+Contacts&utm_campaign=93491155f0-EMAIL_CAMPAIGN_2022_09_16_06_42&utm_medium=email&utm_term=0_392c72ab8f-93491155f0-&mc_cid=93491155f0&mc_eid=UNIQID,EDGAR WALTERS,Stories by Texas Tribune fellows,BY EDGAR WALTERS AND SAMI SPARBER,
https://www.texastribune.org/2022/09/23/texas-voting-conspiracy-theorists/,NATALIA CONTRERAS,"Boisterous agitators disrupt Hays County election machine test, badger Texas secretary of state","SEPT. 23, 2022",2022-09-23
https://www.texastribune.org/2022/09/20/brent-webster-texas-bar-discipline/,JAMES BARRAGÁN,Judge dismisses attempt to discipline Texas AG Ken Paxton’s top aide for trying to overturn the 2020 election,"SEPT. 20, 2022",2022-09-20
https://www.texastribune.org/2022/09/24/beto-orourke-texas-tribune-festival/,PATRICK SVITEK,"Beto O’Rourke shrugs off polling deficit, promises he won’t let down Democrats in South Texas","SEPT. 24, 2022",2022-09-24
https://www.texastribune.org/2022/09/22/kamala-harris-texas-democratic-fundraiser/,PATRICK SVITEK,Kamala Harris to headline Texas Democratic Party fundraiser one month before midterm election,"SEPT. 22, 2022",2022-09-22
https://www.texastribune.org/2022/09/24/liz-cheney-texas-tribune-festival/,MATTHEW CHOI,"Liz Cheney says she will do whatever it takes to keep Donald Trump from the White House, even if it means leaving the GOP","SEPT. 24, 2022",2022-09-24
https://www.texastribune.org/2022/09/19/ronny-jackson-john-cornyn-ad-launch/,PATRICK SVITEK,"U.S. Rep. Ronny Jackson, prominent Trump ally, weighing U.S. Senate run in 2026","SEPT. 19, 2022",2022-09-19
https://www.texastribune.org/2022/09/23/glenn-youngkin-texas-tribune-festival/,TEXAS TRIBUNE STAFF,Watch Glenn Youngkin speak at the 2022 Texas Tribune Festival,"SEPT. 23, 2022",2022-09-23
https://www.texastribune.org/2022/09/20/ken-paxton-says-not-to-trust-biden-administration-in-trump-investigati/,ZACH DESPART,Texas Attorney General Ken Paxton tells court not to trust Biden in Trump records case,"SEPT. 20, 2022",2022-09-20
https://www.texastribune.org/2022/09/24/robert-gibbs-karl-rove-texas-tribune-festival/,PATRICK SVITEK,Karl Rove says Texas’ abortion law is too extreme,"SEPT. 24, 2022",2022-09-24
https://www.texastribune.org/2022/09/22/migrant-busing-abbott-desantis/,JAMES BARRAGÁN,"Long the subject of rhetoric, migrants have now become props in political theater","SEPT. 22, 2022",2022-09-22
https://www.texastribune.org/2022/09/23/dan-crenshaw-texas-tribune-festival/,STEPHEN NEUKAM,Republican Texas Congressman Dan Crenshaw takes aim at his own party’s “woke right” for stoking division,"SEPT. 23, 2022",2022-09-23
https://www.texastribune.org/2022/09/22/anthony-fauci-texas-tribune-festival/,TEXAS TRIBUNE STAFF,Watch Anthony Fauci speak at the 2022 Texas Tribune Festival,"SEPT. 22, 2022",2022-09-22
https://www.texastribune.org/2022/09/19/la-raza-unida-texas/,ALEXA URA,"At one last reunion, veterans of La Raza Unida political movement pass along their torch","SEPT. 19, 2022",2022-09-19
https://www.texastribune.org/2022/09/22/michael-drake-j-b-milliken-texas-tribune-festival/,TEXAS TRIBUNE STAFF,Watch Michael V. Drake and J.B. Milliken speak at the 2022 Texas Tribune Festival,"SEPT. 22, 2022",2022-09-22
https://www.texastribune.org/2022/09/24/roe-v-wade-texas-tribune-festival/,TEXAS TRIBUNE STAFF,Watch a panel on Roe v. Wade at the 2022 Texas Tribune Festival,"SEPT. 24, 2022",2022-09-24
https://www.texastribune.org/2022/09/22/jason-kander-texas-tribune-festival/,TEXAS TRIBUNE STAFF,Watch Jason Kander speak at the 2022 Texas Tribune Festival,"SEPT. 22, 2022",2022-09-22
https://www.texastribune.org/2022/09/20/veronica-escobar-military-pretrial-confinement/,VIANNA DAVILA,Texas congresswoman calls for examination of military pretrial confinement,"SEPT. 20, 2022",2022-09-20
https://www.texastribune.org/2022/09/22/pete-souza-texas-tribune-festival/,TEXAS TRIBUNE STAFF,Watch Pete Souza speak at the 2022 Texas Tribune Festival,"SEPT. 22, 2022",2022-09-22
https://www.texastribune.org/2022/09/23/hillary-clinton-texas-tribune-festival/,TEXAS TRIBUNE STAFF,Watch Hillary Clinton speak at the 2022 Texas Tribune Festival,"SEPT. 23, 2022",2022-09-23
https://www.texastribune.org/2022/09/22/cecile-richards-texas-tribune-festival/,TEXAS TRIBUNE STAFF,Watch Cecile Richards speak at the 2022 Texas Tribune Festival,"SEPT. 22, 2022",2022-09-22
https://www.texastribune.org/2022/09/22/texas-social-studies-state-board-of-education/,BRIAN LOPEZ,"When Texas students campaigned for a more diverse history course, they got a lesson in politics","SEPT. 22, 2022",2022-09-22
https://www.texastribune.org/2022/09/22/texas-tribune-festival-free-program/,TEXAS TRIBUNE STAFF,The 2022 Texas Tribune Festival’s free program,"SEPT. 22, 2022",2022-09-22
https://www.texastribune.org/2022/09/22/jen-psaki-texas-tribune-festival/,TEXAS TRIBUNE STAFF,Watch Jen Psaki speak at the 2022 Texas Tribune Festival,"SEPT. 22, 2022",2022-09-22
https://www.texastribune.org/2022/09/23/dade-phelan-guns-abortion-texas-tribune-festival/,SNEHA DEY,Texas House Speaker Dade Phelan rules out raising the minimum age to buy a firearm,"SEPT. 23, 2022",2022-09-23
https://www.texastribune.org/2022/09/24/ted-cruz-texas-tribune-festival/,STEPHEN NEUKAM,Ted Cruz says Texas’ migrant busing exposes hypocrisy of Democrats and media,"SEPT. 24, 2022",2022-09-24
https://www.texastribune.org/2022/09/?page=5,BRIAN LOPEZ,"News For September, 2022",BY BRIAN LOPEZ,
https://www.texastribune.org/2022/09/?page=3,PATRICK SVITEK,"News For September, 2022",BY PATRICK SVITEK,
https://www.texastribune.org/2022/09/22/pete-buttigieg-texas-tribune-festival/,JOSHUA FECHTER,"Pete Buttigieg blasts Texas Republicans on handling of migrants, LGBTQ rights","SEPT. 22, 2022",2022-09-22
https://www.texastribune.org/2022/09/21/texas-tarrant-county-juvenile-prison-alex-kim/,JOLIE MCCULLOUGH,Tarrant County sends more kids to youth prisons than any other in Texas. Many blame this judge.,"SEPT. 21, 2022",2022-09-21
https://www.texastribune.org/2022/09/23/texas-2023-legislative-session-preview-abortion-guns/,WILLIAM MELHADO,"Ahead of the 2023 session, Texas lawmakers previewed their objectives. Here are five things you need to know.","SEPT. 23, 2022",2022-09-23
https://www.texastribune.org/2022/09/24/ted-cruz-gun-laws/,STEPHEN NEUKAM,Ted Cruz denounces new gun restrictions as he argues with hecklers in Austin,"SEPT. 24, 2022",2022-09-24
https://www.texastribune.org/video/?page=2,TEXAS TRIBUNE STAFF,Video,BY TEXAS TRIBUNE STAFF,
https://www.texastribune.org/2022/09/17/greg-abbott-migrant-busing/,MATTHEW WATKINS,Second bus with migrants arrives outside Kamala Harris’ residence,"SEPT. 17, 2022",2022-09-17
https://www.texastribune.org/2022/09/?page=4,BRIAN LOPEZ,"News For September, 2022",BY BRIAN LOPEZ,
https://www.texastribune.org/2022/09/24/texas-prosecutors-abortion-restrictions/,POOJA SALHOTRA,"New abortion restrictions are impractical and resource-draining, Texas prosecutors say","SEPT. 24, 2022",2022-09-24
